Species	ERAS6_Dag42	ERAS7_Dag8	ERAS11_Dag180	ERAS3_Dag180	ERAS9_Dag42	ERAS9_Dag4	ERAS7_Dag4opt	ERAS2_Dag0	ERAS2_Dag42	ERAS2_Dag180	ERAS4_Dag0	ERAS3_Dag4	ERAS9_Dag8	ERAS7_Dag0	ERAS11_Dag8	ERAS11_Dag4opt	ERAS4_Dag180	ERAS5_Dag4	ERAS3_Dag0	ERAS9_Dag0	ERAS11_Dag42	ERAS5_Dag180	ERAS5_Dag0	ERAS5_Dag42	ERAS6_Dag8opt	ERAS2_Dag8	ERAS4_Dag4opt	ERAS6_Dag4opt	ERAS6_Dag180	ERAS7_Dag42	ERAS2_Dag4opt	ERAS4_Dag42	ERAS3_Dag42	ERAS7_Dag180	ERAS11_Dag0	ERAS4_Dag8opt	ERAS5_Dag8	ERAS6_Dag0	ERAS3_Dag8	ERAS9_Dag180	ERAS8_Dag180	ERAS10_Dag0	ERAS12_Dag180	ERAS12_Dag2	ERAS8_Dag8	ERAS12_Dag4opt	ERAS8_Dag0	ERAS12_Dag42	ERAS1_Dag8	ERAS12_Dag0	ERAS1_Dag42	ERAS10_Dag180	ERAS10_Dag8	ERAS1_Dag0	ERAS8_Dag42	ERAS1_Dag180	ERAS10_Dag42	ERAS12_Dag8	ERAS12_Dag1opt
motu_linkage_group_528	0	0	0	0	0	0	0	0.00013980393773417	0	0	0.000104110555805981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66701581999491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000832915039164843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843781291696252	0	0	0
motu_linkage_group_531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283870133786543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034912153882857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111464340780792	0	0	0	0	0	0	0.000106700152431788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39336474334454e-05
motu_linkage_group_536	0.000807866264625432	0.0823969085680873	0.00518082691520985	0	0.0167295687202159	0	0	0	0	0	0	0	0	0.00342887225635203	0	0	0	0.0224775597210273	0.00296447386263796	0	0.00289999318664066	0.0390491100139777	0.00235768034743954	0.167428312948276	0	0	0	0	0.00142904214072291	0.025380793620837	0	0	0	0.000750373909157516	0.00105094949879033	0	0.168923784445247	0	0	0.0186986861512597	0.00247562902053046	0.00264527461237142	0	0	0	0	0.00215754620564	0	0	0	0	0	0	0	0.00264059770371951	0	0	0	0
motu_linkage_group_550	0	0	0	0	0	0.000479770958867319	0	0.00116993821577542	0	0	0.000231356790679958	0	0	0.0232789254640336	0	0	0	0	0	0.00146238144012445	0	0	0.000417336521270908	0	0	0	0	0	0	0	0	0	0	0.00322660780937732	0	0	0	0	0	0.000304043677256255	0	0.000896281280427022	0	0	0	0	0.000163864268782785	0	0	0	0	0	0	0.000240160688912759	0	0	0	0	0
motu_linkage_group_551	0.00235334955347408	0	0.000456730793840869	0.000199215597147243	0	0.000279866392672603	0	0.00166385081158627	0	0	0.00153563069813822	0.000186009767751986	0	0.000841632281104588	0	4.23592822542359e-05	0.00385138040842492	0	0.00126312364581965	0.000565171571062588	0	0.0103121527261402	0.000508120764534384	0	0	0	0.000116672776849911	0	0.00234509479503247	0	0	0	0	0	0.000390125192732773	0	5.68001965182405e-05	0.00224527020447542	0	0.000136819654765315	0.00190595302432885	0.000637977994748401	0	8.56000525235993e-05	0	0	0.00119484362654114	0	0	0.000704144243606858	0	0.0020398439588465	0	0.00431431523296849	0.00248443332339201	8.78938845516929e-05	0.00294970419401116	0	0.000939336474334454
motu_linkage_group_552	0.0118369970077726	0.000398465188239455	0.00206324159605726	0.00503572759455531	0.00870925488931206	0.000159923652955773	0	0.000452523272139549	0.000910690110068993	0.00259531979119323	0.00102953771852581	0.000669635163907148	0	0.00288856511292686	0	0	0.00128846180936397	0	0.00327381026569584	0.000270811377800823	0.00100931135417395	0.000605659665522919	0.000460696159844509	0	0	0	0.000300015711899771	0	0.00234509479503247	0	0	0.00151736990932888	0	0.000210104694564104	0.000339700848093844	0	0	0.000946193315875651	0	0.00171974704948069	0.000450114367369175	0.000149380213404504	0.000393524675548211	0	0	0	0.00025489997366211	0	0	0.000898039035324689	0.0048320849655371	0.00150003792393547	0	0.00636997636782889	0.0017509339612477	0.00215828316510268	0	0	0.00247358604908073
motu_linkage_group_559	0	0	0.00345994405682436	0	7.79933273669737e-05	0.000351832036502701	0	0.00582761677291907	0.000306692889301585	0	0.00566824137165896	0.000232512209689982	0	0.000221664469097505	0	0	0.0050604804396759	0	0.00253770419545626	0.00956866868229576	0.00163006152974573	0	0.000307130773229672	0	0	0	0.000188898781566522	0	0.000390849132505412	0	0	0.0043251016313154	0	0.00045022434549451	0.00370840092502446	0	0	0.000403295511684704	0	0.00400324175054069	0.000825209673510155	0.00401805111055633	0.000517609032703053	0	0	0	0.000364142819517299	0.000689120551979283	0	0.000122459868453367	0	0	0	0	0.00449248641588599	0.000190436749862001	0	0	0.000344423373922633
motu_linkage_group_562	0	0	0.000109070040320207	0	0	0	0	0	0	0	0.000104110555805981	0	0	0.000211966648574489	0	0	0	0	0.000169398506436455	0	0.000274835955596664	0	0	0	0	0	0	0	7.32842123447648e-05	0.000107545735681513	0	0	0	0.000112556086373627	0.000127387818035191	0	0	0	0	0	9.37738265352449e-05	0	0.000491374054333172	0	0	0	0.000333190679858329	0.000869804599144583	0	0.00029390368428808	0	0	0	0	0	0.00205671689850961	0	0.00449713765634591	0.000356947860247093
motu_linkage_group_565	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179236504309311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256494743206677	0	0	0	0	0	0	0	0	0.000139602292506244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96823936443874e-05	0.00181989127322833	0	0	0	0	0.000150074781831503	0	0	0	0.00457068246575998	0	0	8.43964438817204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_568	0.00225500061691099	0.000189745327733074	0	0	0	0.0220374793773055	0.0627070884165497	0.000258269379708913	0.00185893445148104	0.000259181733533467	6.94070372039873e-05	0.00021701139571065	0.000215880543989502	9.35146979005098e-05	0	0	7.46934382239985e-05	0	0.00240766833713379	9.89050249359529e-05	0	0	0	0	0	0.000349027193186536	0.0264313842183698	6.19751950567458e-05	0	7.52820149770589e-05	0.00833719689604416	0.000167269123863027	0	0.000208437196988199	0	0.000270166497119177	0	0	0	7.60109193140637e-05	5.62642959211469e-05	9.33626333778148e-05	0	0	0	0	7.28285639034599e-05	0	0	0	0	0	0	0	0.000760946435050352	0	0	0	0.000203522902772465
motu_linkage_group_57	0	0	0.00971268709051447	0	0	0	0	0	0	0	0	0	0	0.00544255541780967	0	5.29491028177949e-05	0	0	0	0	0.0134849683178791	0	0	0	0	0	0	0	0	0	0	0	0	0.000802900082798542	0.00325475875079914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_573	0	0	0	0	0	0	0	0.0013171002554956	0.00028791577363006	0	0.000624663334835885	0.000272814326036245	0	0.000166248351823129	0	0	5.60200786679989e-05	0	0.0020336004275101	0.000400329862836	0	0.000347103200124246	0.000361330321446673	0.00287317266318177	0	0	9.63013396221487e-05	0	0.000263823164441153	0	0	0	0	7.50373909157516e-05	0.000233544333064517	0.000580063361461762	0	0.00167522751007492	0	0	0.000831461261945838	0.000115591831801104	0	0	0	0	0.000473385665372489	0	0	0.000275534704020075	0	0	0	0.00292767316007935	0.000719302600296353	0.001197961093149	0	0	0.00462362286811292
motu_linkage_group_574	0.0030519392219183	0.000142308995799805	5.45350201601037e-05	0.000693565412290402	0.000155986654733947	0.0770476621351369	0.0161690183512543	0	0	0	0	0.000124006511834657	0.000167770022757556	9.79677787529151e-05	0.000292546102843754	0.00377938929446127	0	0	0.000211952720613729	9.08311453493445e-05	0.000265358853679537	0	5.4199548217001e-05	4.65919891326774e-05	0.0011026273510827	0	0	0.00313417415001257	0	0.000256914813016947	0	0	7.08564557583959e-05	0.000140695107967034	0	0	0	0	0	0.00018527661582803	0	6.22417555852099e-05	0	0	0	0	0	0	0	7.87242011485928e-05	0	0	0	0	0	0	0	0.000267050929711752	9.39336474334454e-05
motu_linkage_group_575	8.42990884826538e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290741766376293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_585	0	0	0	0	0	0	0	0	0	0	0.00520552779029904	0	0	0	0	0	0.00050418070801199	0	0	0.000847757356593882	0.00184803487383963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014012659983871	0	0	0	0	0	0	0.000435692289096469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_586	0.000807866264625432	0	0.00034538846101399	0.000232418196671784	0	0	0	0.000165557294685201	0	0	0	0	0	0	0	0	0	0	9.28009209173623e-05	9.89050249359529e-05	0	0	0.000225831450904171	0	0	0	0	0	0	0	0	0.000268825377637007	0	0	0.000114649036231672	0	0	0	0	0	0.00104088947454122	7.78021944815123e-05	0	0	0.00013229893672742	0	8.19321343913923e-05	0	0	0	0.000568480584180836	0	0	0.000663300950330477	0.000444831871235902	0	0	0	0
motu_linkage_group_588	0.000620534956886201	0	0.00131792965386917	0.00100714551891106	0	0.00041580149768501	0	0.00586072823185611	0.000582090585817295	0.00225908402877144	0.000809748767379851	0.000702703567063056	0	9.35146979005098e-05	0	4.23592822542359e-05	0.00400543562476192	0	0.00141779184734859	0.000153067300496118	0.00265832708775394	0.000913802302367913	0.000433596385736008	0.00244607942946556	0	0.00579272551272492	0.000472246953916306	0	0.000469018959006495	0	0	0.0175632580056178	0	0.000412705650036634	0.000286622590579181	0.00767590694756249	0	0.000853125120871489	0	0.00340148863930435	0.000468869132676224	0.000456439540958206	0.000216970361653608	0	0.000152143777236533	0	0.000191174980246582	0.000932833917923176	0	0.000153074835566708	0.000517463095856915	0.000425616296756777	0	0.00548938717514878	0.000369115808046813	0.00117191846068924	0.000312618222271268	0.00416599450350334	0.00131507106406824
motu_linkage_group_592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.46934382239985e-05	0	0	0.000105969669574235	0	9.56304735036188e-05	0.000298097515193506	0	0	0	0	0	0	0	0	0	0	0	0.000537859676148586	0	0	0	0	0.000242284805313578	0.00531385017033054	0.00311208777926049	0	0	0	0	0	0	0	0.00343567964271945	0.0104027088096681	0	0	0	0.00175408879721391	0.00582052835475655	0	0	0.00384084247283421
motu_linkage_group_600	7.02492404022115e-05	0	0	0	0	0	0	0.000240058077293541	0.00268512754102817	0	0	0.000124006511834657	0	0.00175946172346144	0	0	5.60200786679989e-05	0	0.000423905441227457	0	0	0	0	0	6.51799419359231e-05	0.0232046788760468	0	0	0.00195424566252706	0	0	0	0	0.000165082260014654	0	0	0	0.00120988653505411	0	0	8.03775656016384e-05	0	0	0	0.000317517448145809	0	0.000238968725308228	0	0	0	0.000123899614500951	0	0	0.00149433317545717	8.5180571087726e-05	0.00062502317903426	0	0	0
motu_linkage_group_604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244280707815883	0	0	0	0	7.50373909157516e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_611	0.000187331307739231	0	0	0	0	0.00101284980205323	0	0.000816749320446991	0	0	0.000173517593009968	0	0	0.00018702939580102	0	0.000148257487889826	0	0	0.00100902588616497	0.00125397442329512	0	0.00107672829426297	0.00055554536922426	0.00218464660155443	0.000146654869355827	0	0	0	0.000936409379960884	0	0	0	0	0.000240119650930405	0.00233847637393173	0	0	0.00157052579069524	0	0.000152021838628127	0.000506378663290322	0.00143847612908041	0	8.56000525235993e-05	0.00124801996979533	0	0.000345935678541434	0	0	0.000804736278407838	0	9.34279675807559e-05	0	0.00313679267151359	0.00092752177406635	0.00193366546013724	0	0	0.0030998103653037
motu_linkage_group_613	0	0	0	0	0	0.0065568697711867	0	0	0	0	0.00385594651133262	0.000956621662724497	0	0	0	9.88383252598839e-05	0	0	0.00235869007331629	0.0141292892765647	0	0	0	0	0	0	0.00198528915528737	0	0	0	0	0	0	0	0.0034182397839443	0	0	0	0	0	0.00278820844231461	0	0	0	0	0	0.0126843082131859	0	0	0	0	0	0	0	0.000265006221161814	0	0	0	0
motu_linkage_group_617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150856105510251	0	0	0	6.37536490024125e-05	0	9.31839782653548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000568001965182405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_621	0	0	0	0	0.0319512664446702	0	0	0	0	0	0.000300763827883945	0	6.90817740766407e-05	0	0	0	0	0	0	7.06464463828235e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025710693457982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168052740080067	0	0	0	0	0.000458819952591797	0	0	0	0	0	0	0.00052835351560807	0	0	0	0	0
motu_linkage_group_624	0	0	0.000981630362881867	0.00284804520366059	0.00323239012309791	0.00023988547943366	0	0.000169236345678205	0.00268512754102817	0.00236065524866969	0.000200509218589296	0.000124006511834657	0.000207245322229922	0.000163650721325892	0	0	0.000933667977799981	0.000150856105510251	0.000326521758783312	0.00109109511635694	0.000350652770933674	0.000262098334787696	0.000210776020843893	0.00051768876814086	0	0	0	0	0.000187281875992177	0.00162513556140953	0	0.00127443141990877	0.00203121839840735	0.000262630868205131	0.000424626060117305	0	0.00711895796361947	0.000155113658340271	0	0.00093113376159728	0.000351651849507168	0.000484102543440521	0	0	0	0	0.000540145182283994	0.00297498384634959	6.89144458342025e-05	9.1844901340025e-05	0.00876529037489084	0.00413851293431793	0.00012570067583703	0.000312590103029305	0.000712992928363929	0.000423192777471114	0.00769780353764735	0.000367936836491748	0.000125244863244594
motu_linkage_group_625	0	0	0.00100889787296192	0	0	0	0	0	0	0	0.000208221111611962	0	0	0	0	0	0.00164058801813425	0	0	0	0.000207142370474333	0	0	0	0	0	6.11143116832867e-05	0	0.00172217899010197	0	0	0	0	0	9.55408635263935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441111469431598	0	0	0	0	0
motu_linkage_group_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140346838066277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_634	0	0	0.00126209618084811	0	0	0	0	0.000387877090405328	0.00100591691097459	0.0009456630818113	0	0	0	0	0	0	0.00012004302571714	0	0.000331431860419151	0	0.000127940875881205	9.56304735036188e-05	9.48492093797518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155604388963025	0	0	0	0	0	0.000113452773801467	0	0	0	0.000435997182043527	0	0	0	0	0.000172876436279042	0	0
motu_linkage_group_636	0.00887482070414605	0	0.0130961955555906	0	0	0	0	0.000894009391300085	0	0	0.000173517593009968	0	0	0.000703586774680026	0	0	0	0	0	0.000176616115957059	0.00285125380535258	0	0	0	0	0	0	0	0.001245831609861	0	0	0	0	0.000653897263694407	0.00465875448814414	0	0	0.000651477365029137	0	0	0.000112528591842294	0.00129818518792009	0.000127629624502123	0	0	0	0.00488471582181063	0.000438684058699007	0	0.000137767352010037	7.28821261770302e-05	0	0	0.000303876790052879	0	0	0	0	0
motu_linkage_group_638	0.000126448632723981	0	9.54362852801815e-05	0	0	0.00159923652955773	0	0	0	0	0.020742788832963	0	0	0.000374058791602039	0	5.64790430056479e-05	7.46934382239985e-05	0.000624975294256752	0.000206224268705249	0.0318211779207204	0.00032411688556572	0	0.00116916168296674	0	0	0	0.00060955573211382	0	0.00554211855857284	0	0	0	0	0.000187593477289379	0.00242833028129583	0	0	0.000360639255641129	0	5.70081894855477e-05	0.0270701593750618	0.0111679492878605	0.0013799953149292	0.000207885841843027	0	0.000115535604703581	0.00996840968428607	0.000586172664640915	0	0.00117102249208532	0	9.34279675807559e-05	0	0.000526066270951758	5.67870473918173e-05	0.000556661268827388	0.000100844587829441	0	0.00140900471150168
motu_linkage_group_644	0	0	0.000501722185472954	0	0	0	0	0	0	0	0	0	0	0.000800070193148806	0	0	0	0	0	0	0.00071646890493475	0	0	0	0	0	0	0	0.000128247371603338	0	0	0	0	0.00117058329828573	0.000955408635263935	0	0	0.000353659141015817	0	0	0	0.000140043950066722	0	0	0	0	9.55874901232911e-05	0	0	0.000122459868453367	0	0	0	0	0	0	0	0	0.000125244863244594
motu_linkage_group_646	0.00558983241486168	0	0.000202558646308957	0.00266569441897025	0.00020798220631193	0	0	0.00248808962869759	0.00387076827343021	0.000677725208631432	0.000565171588661039	0.000186009767751986	0	0.00122905031526384	0	0	0.00204073143719139	0	0.000883818294451069	0.000127163603489082	0.0016815086544387	0.000414398718515681	0.000534252689567581	0	0.00111737043318725	0	5.33361265599593e-05	0	0.00238697148780091	0.00668319928877972	0	0.00134156664649325	0.0103146754882579	0.00340884147302986	0.000436758233263513	0.0407224912506443	0	0.00115670470933745	0	0.000589084624683993	0.00299004544038095	0.000176351640824761	0.00503225376608369	0	7.93793620364522e-05	0	0.000444774443838987	0.0015018986246099	0	0.000988426081087888	0.000449786835835387	0.000186855935161512	0	0.00309758276311967	0.000113574094783635	0.00287957107483641	0	0	0.00212021661349777
motu_linkage_group_65	0	0	0.00218685430842016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678086642170389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287259529669357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_651	0	0	0.00210868744619068	0	0	0	0	0	0	0	0	0.000310016279586643	0	0.00112217637480612	0	0	0	0	0.00260358139240377	0	0.000298528710389479	0	8.12993223255015e-05	0	0	0	0	0	0.000622915804930501	0	0	0	0	0.00283891462297927	0.00044585736312317	0	0	0	0	0	0	0.000653538433644704	0.000244623446962402	8.56000525235993e-05	0	0.000115535604703581	0.000355039249029367	0.00102107496421321	0	0.000168382319123379	0.0139496389502836	0	0	0.000686173396893597	0	0.00353528735641254	0	0	0.000422701413450504
motu_linkage_group_652	0	0	0.000490815181440933	0	0	0	0	0	0	0	0.000104110555805981	0	0	0.00125378965333276	0	0	0.00653567584459987	0	0	0	0	0	0	0	0	0	0	0	0.000830554406574001	0	0	0	0	0.000525261736410261	0.000382163454105574	0	0	0	0	0	0	0.000134857137101288	0	0	0	0	0.00010924284585519	0	0	9.1844901340025e-05	0	0	0	0	0	0	0	0	0
motu_linkage_group_662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136048762479426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20342922482467e-05	0	0	0
motu_linkage_group_666	0	0	0	0	0	0	0	0.00151650481931644	0	0	0	0	0	0.00018702939580102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36939090175957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_672	0.000535650458066862	0	0.0024213548951086	0	0	0	0	0	0	0	0.000277628148815949	0	0	0.000831241759115643	0	0	5.60200786679989e-05	0	0.000128890167940781	0	0.000326960016140858	0	0	0	0	0	0	0	0.0220829759865558	0	0	0	0	0.00246789641234028	0.000941254433260025	0	0	0.00118661948630307	0	0	0	0.000809142822607728	6.38148122510613e-05	0	0	0	0.00198002658112531	0	0	0.000612299342266833	0	4.67139837903779e-05	0	0	0	0	0	0	0.00052837676681313
motu_linkage_group_678	0	0	0.000772579452268136	0	0	0	0	0	0	0	0	0.000124006511834657	0	0.000820851237126697	0	0	0	0	0.00135764310230956	0	0.000540194809276201	0	0	0	0	0	0	0	0.00142904214072291	8.06593017611345e-05	0	0	0	0.0010880421682784	0	0	0	0	0	0	0	6.22417555852099e-05	0	0	0	0	0	0	0	0	0.00147950716139371	0	0	0.000434576484699278	0	0.000654321140551491	0	0	0
motu_linkage_group_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010880421682784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155857829834183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201531583948103	0	0	0	0	0	0.00166878041626101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12299342266833e-05	0	0	0	0	0	0	0	0	0
motu_linkage_group_691	0.000140498480804423	0	0.000156788182960298	0	0	0	0	0.00067547376231562	0	0	0.000138814074407975	0	0	0.000286778406894897	0	0	0	0	9.28009209173623e-05	9.41952618437646e-05	0	0	0	0	0	0	0	0	0.000238173690120486	0	0	0	0	0.00179339364288646	0.000103502602153593	0	0	0.000186136390008325	0	0	0.000150038122456392	0.000176351640824761	0.000138265426543966	0	0	0	0.000136553557318987	9.07622190411739e-05	0	6.12299342266833e-05	0	0	0	0.0001143622328156	0.000386151922264358	0	0	0	0
motu_linkage_group_694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84281101351984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36939090175957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_696	0.000561993923217692	0	0.000354477631040674	6.64051990490811e-05	0	0	0	9.93343768111205e-05	0	0.00018913261636226	0	0	0	0.000149623516640816	0	0	9.33667977799981e-05	0	0.000257780335881562	0.000113034314212518	0.00150685920482309	0	0.000180665160723337	0.000139775967398032	0	0	0	0	0.000219852637034294	8.96214464012606e-05	0	9.55823564931581e-05	0	0.000168834129560441	0.000114649036231672	0	0	0	0	5.70081894855477e-05	0.000253189331645161	0.000171164827859327	0	0	0	0	0	0.000113452773801467	0	0	0.000349834205649745	0.000565758248127911	0	0	0	0.000102542865310308	0.000877347914116139	0	0.000125244863244594
motu_linkage_group_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333916389575095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18859277789367e-05	0	4.37292757062181e-05	0	0	0.0189932796260148	0	0	0	0	0
motu_linkage_group_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52939172541369e-05	0.000565813634896411	0.00079266839267364	0.000110655974190109	0	0	0	0	7.32842123447648e-05	0	0	0	0	0	9.55408635263935e-05	0	0	0	0	0	7.03303699014336e-05	0	0	0	0	0	5.46214229275949e-05	0	0	0	0	0	0	0	0.00176749685007031	0	0	0	0
motu_linkage_group_703	8.19574471359134e-05	0	0	0	0	0	0	0	0	0	0.000364386945320933	0	0	0	0	0	0	0	0	0.000117744077304706	0	0	0	0	0	0	0.000116672776849911	0	0.000268708778597471	0	0	0	0	0	0.000118288688175535	0	0	0.000124090926672217	0	0.000146592487248551	0.000112528591842294	0	0.000439613151062867	0	0	0	0	0.000207996751969357	0	0.000721152558669826	0	0	0	0	0.000681444568701808	0	0	0	0.00156556079055742
motu_linkage_group_712	0.000460522798192275	0.000160097620274781	0.000127248380373575	7.96862388588973e-05	0.000337971085256886	0.000159923652955773	0.00284412575123155	0.000165557294685201	0.000144852035180341	0.000133968936589934	0.000254492469747953	0.00323794780901604	0.000126649919140508	0	0.000341303786651047	0.000555377256222204	0.00079673000772265	0.00108113542282346	6.01487450390311e-05	0.000188390523687529	0	0.000694206400248492	0.000154855852048574	0.00148576676456427	4.88849564519423e-05	0.000337768251470841	0.00246679585339812	6.64019947036562e-05	0.000219852637034294	8.96214464012606e-05	0	0.000183199516611886	0	0.000262630868205131	0.000100090428456222	0.000993259180585209	5.68001965182405e-05	0.00047568188557683	0.000143737939859934	5.70081894855477e-05	0.000381346894576662	0.000262798523581997	0.000191444436753184	0	0.000130408951917029	0.00018485696752573	0.000795045155946103	0.000248515599755595	0.000214400498150852	0.000231313084856359	5.46615946327727e-05	0.000110729443058674	0.0026955811596163	0.00069379754574797	0.00025869654922939	7.32449037930774e-05	0.00012101350539533	0.000451019347957626	0
motu_linkage_group_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29491028177949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990493560087921	0.00100636376247801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000603424422041002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_765	0	0	0	0	0.00344470529204134	0	0	0	0.000413096544773564	0.000998199919689705	0	0	0	0	0	0	0	0	0	0	0.000199019140259653	0	0	0	0	0.000202660950882505	0	0	0	5.37728678407564e-05	0	0.000681024290013751	0.000188950548689056	0	0	0	0	0	0	0.000484569610627156	0	0	9.5722218376592e-05	0	0	0	0	0.000170179160702201	0	0	0.000473733820150697	0.000415235411470026	0	0	0	0.000146489807586155	0.00100844587829441	0	0
